Origin State;Type;Dest State;Year;Nombres de medidas;Valores de medidas
Missouri;Import;New Jersey;2018;Chained 2012 Value (millions of dollars);10,60854
Missouri;Import;New Hampshire;2018;Chained 2012 Value (millions of dollars);0,032697
Missouri;Import;Nevada;2018;Chained 2012 Value (millions of dollars);0,146693
Missouri;Import;Nebraska;2018;Chained 2012 Value (millions of dollars);13,831094
Missouri;Import;Montana;2018;Chained 2012 Value (millions of dollars);0,028571
Missouri;Import;Missouri;2018;Chained 2012 Value (millions of dollars);485,097013
Missouri;Import;Mississippi;2018;Chained 2012 Value (millions of dollars);0,0023
Missouri;Import;Minnesota;2018;Chained 2012 Value (millions of dollars);0,414309
Missouri;Import;Michigan;2018;Chained 2012 Value (millions of dollars);4,817063
Missouri;Import;Massachusetts;2018;Chained 2012 Value (millions of dollars);21,045444
Missouri;Import;Maryland;2018;Chained 2012 Value (millions of dollars);0,587298
Missouri;Import;Maine;2018;Chained 2012 Value (millions of dollars);0,323958
Missouri;Import;Louisiana;2018;Chained 2012 Value (millions of dollars);0,734784
Missouri;Import;Kentucky;2018;Chained 2012 Value (millions of dollars);0,78821
Missouri;Import;Kansas;2018;Chained 2012 Value (millions of dollars);235,571298
Missouri;Import;Iowa;2018;Chained 2012 Value (millions of dollars);0,958173
Missouri;Import;Indiana;2018;Chained 2012 Value (millions of dollars);0,715233
Missouri;Import;Illinois;2018;Chained 2012 Value (millions of dollars);90,085496
Missouri;Import;Idaho;2018;Chained 2012 Value (millions of dollars);0
Missouri;Import;Hawaii;2018;Chained 2012 Value (millions of dollars);0,134633
Missouri;Import;Georgia;2018;Chained 2012 Value (millions of dollars);707,346164
Missouri;Import;Florida;2018;Chained 2012 Value (millions of dollars);2,854194
Missouri;Import;District of Columbia;2018;Chained 2012 Value (millions of dollars);0,006603
Missouri;Import;Delaware;2018;Chained 2012 Value (millions of dollars);0,088557
Missouri;Import;Connecticut;2018;Chained 2012 Value (millions of dollars);0,33011
Missouri;Import;Colorado;2018;Chained 2012 Value (millions of dollars);6,703332
Missouri;Import;California;2018;Chained 2012 Value (millions of dollars);10,01314
Missouri;Import;Arkansas;2018;Chained 2012 Value (millions of dollars);1,003693
Missouri;Import;Arizona;2018;Chained 2012 Value (millions of dollars);0,141759
Missouri;Import;Alaska;2018;Chained 2012 Value (millions of dollars);0
Missouri;Import;Alabama;2018;Chained 2012 Value (millions of dollars);0,042819
Missouri;Import;Wyoming;2017;Chained 2012 Value (millions of dollars);0
Missouri;Import;Wisconsin;2017;Chained 2012 Value (millions of dollars);1,135183
Missouri;Import;West Virginia;2017;Chained 2012 Value (millions of dollars);0
Missouri;Import;Washington;2017;Chained 2012 Value (millions of dollars);1,039208
Missouri;Import;Virginia;2017;Chained 2012 Value (millions of dollars);8,139836
Missouri;Import;Utah;2017;Chained 2012 Value (millions of dollars);0,309049
Missouri;Import;Texas;2017;Chained 2012 Value (millions of dollars);4,498669
Missouri;Import;Tennessee;2017;Chained 2012 Value (millions of dollars);0,254963
Missouri;Import;South Dakota;2017;Chained 2012 Value (millions of dollars);0,036337
Missouri;Import;South Carolina;2017;Chained 2012 Value (millions of dollars);0,995938
Missouri;Import;Rhode Island;2017;Chained 2012 Value (millions of dollars);0,015209
Missouri;Import;Pennsylvania;2017;Chained 2012 Value (millions of dollars);28,923468
Missouri;Import;Oregon;2017;Chained 2012 Value (millions of dollars);0,938062
Missouri;Import;Oklahoma;2017;Chained 2012 Value (millions of dollars);0,384524
Missouri;Import;Ohio;2017;Chained 2012 Value (millions of dollars);0,337094
Missouri;Import;North Dakota;2017;Chained 2012 Value (millions of dollars);0,044814
Missouri;Import;North Carolina;2017;Chained 2012 Value (millions of dollars);0,824044
Missouri;Import;New York;2017;Chained 2012 Value (millions of dollars);8,059444
Missouri;Import;New Mexico;2017;Chained 2012 Value (millions of dollars);0,011269
Missouri;Import;New Jersey;2017;Chained 2012 Value (millions of dollars);10,726115
Missouri;Import;New Hampshire;2017;Chained 2012 Value (millions of dollars);0,017546
Missouri;Import;Nevada;2017;Chained 2012 Value (millions of dollars);0,21623
Missouri;Import;Nebraska;2017;Chained 2012 Value (millions of dollars);3,031072
Missouri;Import;Montana;2017;Chained 2012 Value (millions of dollars);0,005843
Missouri;Import;Missouri;2017;Chained 2012 Value (millions of dollars);708,917952
Missouri;Import;Mississippi;2017;Chained 2012 Value (millions of dollars);0,043817
Missouri;Import;Minnesota;2017;Chained 2012 Value (millions of dollars);12,872986
Missouri;Import;Michigan;2017;Chained 2012 Value (millions of dollars);1,876667
Missouri;Import;Massachusetts;2017;Chained 2012 Value (millions of dollars);11,143468
Missouri;Import;Maryland;2017;Chained 2012 Value (millions of dollars);0,118973
Missouri;Import;Maine;2017;Chained 2012 Value (millions of dollars);0,135606
Missouri;Import;Louisiana;2017;Chained 2012 Value (millions of dollars);0,815295
Missouri;Import;Kentucky;2017;Chained 2012 Value (millions of dollars);0,679039
Missouri;Import;Kansas;2017;Chained 2012 Value (millions of dollars);304,421216
Missouri;Import;Iowa;2017;Chained 2012 Value (millions of dollars);0,667091
Missouri;Import;Indiana;2017;Chained 2012 Value (millions of dollars);0,460742
Missouri;Import;Illinois;2017;Chained 2012 Value (millions of dollars);79,080521
Missouri;Import;Idaho;2017;Chained 2012 Value (millions of dollars);0,019879
Missouri;Import;Hawaii;2017;Chained 2012 Value (millions of dollars);0,624672
Missouri;Import;Georgia;2017;Chained 2012 Value (millions of dollars);2,726925
Missouri;Import;Florida;2017;Chained 2012 Value (millions of dollars);1,941278
Missouri;Import;District of Columbia;2017;Chained 2012 Value (millions of dollars);0,146951
Missouri;Import;Delaware;2017;Chained 2012 Value (millions of dollars);0,041904
Missouri;Import;Connecticut;2017;Chained 2012 Value (millions of dollars);0,245547
Missouri;Import;Colorado;2017;Chained 2012 Value (millions of dollars);8,970664
Missouri;Import;California;2017;Chained 2012 Value (millions of dollars);8,287602
Missouri;Import;Arkansas;2017;Chained 2012 Value (millions of dollars);0,870484
Missouri;Import;Arizona;2017;Chained 2012 Value (millions of dollars);0,187495
Missouri;Import;Alaska;2017;Chained 2012 Value (millions of dollars);0
Missouri;Import;Alabama;2017;Chained 2012 Value (millions of dollars);0,074493
Montana;Domestic;Wyoming;2021;Chained 2012 Value (millions of dollars);881,969093
Montana;Domestic;Wisconsin;2021;Chained 2012 Value (millions of dollars);197,635603
Montana;Domestic;West Virginia;2021;Chained 2012 Value (millions of dollars);49,557372
Montana;Domestic;Washington;2021;Chained 2012 Value (millions of dollars);939,334899
Montana;Domestic;Virginia;2021;Chained 2012 Value (millions of dollars);39,781517
Montana;Domestic;Vermont;2021;Chained 2012 Value (millions of dollars);9,062064
Montana;Domestic;Utah;2021;Chained 2012 Value (millions of dollars);317,81593
Montana;Domestic;Texas;2021;Chained 2012 Value (millions of dollars);328,762516
Montana;Domestic;Tennessee;2021;Chained 2012 Value (millions of dollars);51,868733
Montana;Domestic;South Dakota;2021;Chained 2012 Value (millions of dollars);191,026363
Montana;Domestic;South Carolina;2021;Chained 2012 Value (millions of dollars);20,425048
Montana;Domestic;Rhode Island;2021;Chained 2012 Value (millions of dollars);2,818613
Montana;Domestic;Pennsylvania;2021;Chained 2012 Value (millions of dollars);158,121037
Montana;Domestic;Oregon;2021;Chained 2012 Value (millions of dollars);831,784634
Montana;Domestic;Oklahoma;2021;Chained 2012 Value (millions of dollars);187,392857
Montana;Domestic;Ohio;2021;Chained 2012 Value (millions of dollars);264,108172
Montana;Domestic;North Dakota;2021;Chained 2012 Value (millions of dollars);1324,23588
Montana;Domestic;North Carolina;2021;Chained 2012 Value (millions of dollars);107,38653
Montana;Domestic;New York;2021;Chained 2012 Value (millions of dollars);86,570011
Montana;Domestic;New Mexico;2021;Chained 2012 Value (millions of dollars);25,524395
Montana;Domestic;New Jersey;2021;Chained 2012 Value (millions of dollars);49,486017
Montana;Domestic;New Hampshire;2021;Chained 2012 Value (millions of dollars);3,953481
Montana;Domestic;Nevada;2021;Chained 2012 Value (millions of dollars);75,74686
Montana;Domestic;Nebraska;2021;Chained 2012 Value (millions of dollars);141,219769
Montana;Domestic;Montana;2021;Chained 2012 Value (millions of dollars);21923,236773
Montana;Domestic;Missouri;2021;Chained 2012 Value (millions of dollars);80,971183
Montana;Domestic;Mississippi;2021;Chained 2012 Value (millions of dollars);15,433824
Montana;Domestic;Minnesota;2021;Chained 2012 Value (millions of dollars);515,759079
Montana;Domestic;Michigan;2021;Chained 2012 Value (millions of dollars);118,557659
Montana;Domestic;Massachusetts;2021;Chained 2012 Value (millions of dollars);31,068517
Montana;Domestic;Maryland;2021;Chained 2012 Value (millions of dollars);55,374096
Montana;Domestic;Maine;2021;Chained 2012 Value (millions of dollars);7,624956
Montana;Domestic;Louisiana;2021;Chained 2012 Value (millions of dollars);29,111911
Montana;Domestic;Kentucky;2021;Chained 2012 Value (millions of dollars);96,267129
Montana;Domestic;Kansas;2021;Chained 2012 Value (millions of dollars);215,51172
Montana;Domestic;Iowa;2021;Chained 2012 Value (millions of dollars);51,319692
Montana;Domestic;Indiana;2021;Chained 2012 Value (millions of dollars);241,959868
Montana;Domestic;Illinois;2021;Chained 2012 Value (millions of dollars);402,045483
Montana;Domestic;Idaho;2021;Chained 2012 Value (millions of dollars);2667,318525
Montana;Domestic;Hawaii;2021;Chained 2012 Value (millions of dollars);8,695972
Montana;Domestic;Georgia;2021;Chained 2012 Value (millions of dollars);54,635398
Montana;Domestic;Florida;2021;Chained 2012 Value (millions of dollars);100,566886
Montana;Domestic;District of Columbia;2021;Chained 2012 Value (millions of dollars);1,209713
Montana;Domestic;Delaware;2021;Chained 2012 Value (millions of dollars);7,179123
Montana;Domestic;Connecticut;2021;Chained 2012 Value (millions of dollars);6,991888
Montana;Domestic;Colorado;2021;Chained 2012 Value (millions of dollars);229,87537
Montana;Domestic;California;2021;Chained 2012 Value (millions of dollars);769,864693
Montana;Domestic;Arkansas;2021;Chained 2012 Value (millions of dollars);25,272893
Montana;Domestic;Arizona;2021;Chained 2012 Value (millions of dollars);102,232791
Montana;Domestic;Alaska;2021;Chained 2012 Value (millions of dollars);16,517647
Montana;Domestic;Alabama;2021;Chained 2012 Value (millions of dollars);25,506262
Montana;Domestic;Wyoming;2020;Chained 2012 Value (millions of dollars);885,707227
Montana;Domestic;Wisconsin;2020;Chained 2012 Value (millions of dollars);199,13642
Montana;Domestic;West Virginia;2020;Chained 2012 Value (millions of dollars);49,081372
Montana;Domestic;Washington;2020;Chained 2012 Value (millions of dollars);1190,865375
Montana;Domestic;Virginia;2020;Chained 2012 Value (millions of dollars);42,40722
Montana;Domestic;Vermont;2020;Chained 2012 Value (millions of dollars);9,026286
Montana;Domestic;Utah;2020;Chained 2012 Value (millions of dollars);325,853302
Montana;Domestic;Texas;2020;Chained 2012 Value (millions of dollars);330,108406
Montana;Domestic;Tennessee;2020;Chained 2012 Value (millions of dollars);51,000588
Montana;Domestic;South Dakota;2020;Chained 2012 Value (millions of dollars);190,155426
Montana;Domestic;South Carolina;2020;Chained 2012 Value (millions of dollars);20,661894
Montana;Domestic;Rhode Island;2020;Chained 2012 Value (millions of dollars);2,859674
Montana;Domestic;Pennsylvania;2020;Chained 2012 Value (millions of dollars);157,132349
Montana;Domestic;Oregon;2020;Chained 2012 Value (millions of dollars);1451,58859
Montana;Domestic;Oklahoma;2020;Chained 2012 Value (millions of dollars);187,113425
Montana;Domestic;Ohio;2020;Chained 2012 Value (millions of dollars);256,173185
Montana;Domestic;North Dakota;2020;Chained 2012 Value (millions of dollars);1506,960798
Montana;Domestic;North Carolina;2020;Chained 2012 Value (millions of dollars);106,099711
Montana;Domestic;New York;2020;Chained 2012 Value (millions of dollars);85,076482
Montana;Domestic;New Mexico;2020;Chained 2012 Value (millions of dollars);24,971697
Montana;Domestic;New Jersey;2020;Chained 2012 Value (millions of dollars);51,942956
Montana;Domestic;New Hampshire;2020;Chained 2012 Value (millions of dollars);3,918282
Montana;Domestic;Nevada;2020;Chained 2012 Value (millions of dollars);78,318952
Montana;Domestic;Nebraska;2020;Chained 2012 Value (millions of dollars);136,497605
Montana;Domestic;Montana;2020;Chained 2012 Value (millions of dollars);21964,823625
Montana;Domestic;Missouri;2020;Chained 2012 Value (millions of dollars);80,464116
Montana;Domestic;Mississippi;2020;Chained 2012 Value (millions of dollars);14,883331
Montana;Domestic;Minnesota;2020;Chained 2012 Value (millions of dollars);572,707383
Montana;Domestic;Michigan;2020;Chained 2012 Value (millions of dollars);115,633295
Montana;Domestic;Massachusetts;2020;Chained 2012 Value (millions of dollars);30,629947
Montana;Domestic;Maryland;2020;Chained 2012 Value (millions of dollars);104,543071
Montana;Domestic;Maine;2020;Chained 2012 Value (millions of dollars);7,508741
Montana;Domestic;Louisiana;2020;Chained 2012 Value (millions of dollars);29,904539
Montana;Domestic;Kentucky;2020;Chained 2012 Value (millions of dollars);95,94151
Montana;Domestic;Kansas;2020;Chained 2012 Value (millions of dollars);211,965414
Montana;Domestic;Iowa;2020;Chained 2012 Value (millions of dollars);50,152409
Montana;Domestic;Indiana;2020;Chained 2012 Value (millions of dollars);244,261138
Montana;Domestic;Illinois;2020;Chained 2012 Value (millions of dollars);403,705768
Montana;Domestic;Idaho;2020;Chained 2012 Value (millions of dollars);2707,899299
Montana;Domestic;Hawaii;2020;Chained 2012 Value (millions of dollars);8,650516
Montana;Domestic;Georgia;2020;Chained 2012 Value (millions of dollars);55,300755
Montana;Domestic;Florida;2020;Chained 2012 Value (millions of dollars);100,384004
Montana;Domestic;District of Columbia;2020;Chained 2012 Value (millions of dollars);1,168216
Montana;Domestic;Delaware;2020;Chained 2012 Value (millions of dollars);7,158078
Montana;Domestic;Connecticut;2020;Chained 2012 Value (millions of dollars);6,977684
Montana;Domestic;Colorado;2020;Chained 2012 Value (millions of dollars);228,999905
Montana;Domestic;California;2020;Chained 2012 Value (millions of dollars);763,633356
Montana;Domestic;Arkansas;2020;Chained 2012 Value (millions of dollars);27,224854
Montana;Domestic;Arizona;2020;Chained 2012 Value (millions of dollars);103,42846
Montana;Domestic;Alaska;2020;Chained 2012 Value (millions of dollars);19,537207
Montana;Domestic;Alabama;2020;Chained 2012 Value (millions of dollars);25,737192
Montana;Domestic;Wyoming;2019;Chained 2012 Value (millions of dollars);952,223399
